id,customer_id,store_id,type,amount,customer_first_name,customer_last_name,phone_number,address,timestamp
188,134,,,"$33,515.66",Patrick,Gardner,8912020643,Allenton,2022-10-03 06:58:07
189,,,,,Shane,Patterson,0613746915,Edwardsburgh,
189,,,,,Shane,Patterson,0613746915,Edwardsburgh,
190,,,,,Oscar,Levine,7200118017,New Marthaborough,
190,,,,,Oscar,Levine,7200118017,New Marthaborough,
190,,,,,Tiffany,Gay,2346762861,Edwardsburgh,
190,,,,,Tiffany,Gay,2346762861,Edwardsburgh,
191,,,,,Katie,Knox,5596885604,Grahamstad,
191,,,,,Katie,Knox,5596885604,Grahamstad,
191,,,,,Matthew,Henry,3921003490,Clayview,
191,,,,,Matthew,Henry,3921003490,Clayview,
191,,,,,Stacy,Patrick,3818566266,Brownchester,
191,,,,,Stacy,Patrick,3818566266,Brownchester,
194,,,,,Michelle,Michael,3978613068,Robertland,
194,,,,,Michelle,Michael,3978613068,Robertland,
195,,,,,Tiffany,Beasley,5632748742,Lake Jamesville,
195,,,,,Tiffany,Beasley,5632748742,Lake Jamesville,
200,,,,,Susan,Rose,5497268742,Edwardsburgh,
200,,,,,Susan,Rose,5497268742,Edwardsburgh,
202,,,,,Christopher,Acevedo,0821339386,New Marthaborough,
202,,,,,Christopher,Acevedo,0821339386,New Marthaborough,
202,,,,,Danielle,Harris,5204665282,Allenton,
202,,,,,Danielle,Harris,5204665282,Allenton,
202,,,,,Tyler,Adams,9944116363,Veronicaton,
202,,,,,Tyler,Adams,9944116363,Veronicaton,
204,,,,,Eric,Brown,0845727701,Smithberg,
204,,,,,Eric,Brown,0845727701,Smithberg,
205,,,,,Michael,Conley,1859451297,Grahamstad,
205,,,,,Michael,Conley,1859451297,Grahamstad,
206,,,,,Ryan,Garcia,5730381655,Grahamstad,
206,,,,,Ryan,Garcia,5730381655,Grahamstad,
207,,,,,Robert,Mcguire,9280932514,Robertland,
207,,,,,Robert,Mcguire,9280932514,Robertland,
208,,,,,Diana,Perkins,8801724461,New Marthaborough,
208,,,,,Diana,Perkins,8801724461,New Marthaborough,
208,,,,,Sarah,Glover,3872594366,Clayview,
208,,,,,Sarah,Glover,3872594366,Clayview,
210,,,,,Cheryl,Lewis,2621662186,Edwardsburgh,
210,,,,,Cheryl,Lewis,2621662186,Edwardsburgh,
210,,,,,Jeffrey,Lawrence,5721567777,Smithberg,
210,,,,,Jeffrey,Lawrence,5721567777,Smithberg,
211,,,,,Sierra,Murray,3480354282,Port Benjaminfurt,
211,,,,,Sierra,Murray,3480354282,Port Benjaminfurt,
213,,,,,Hannah,Ferguson,6670697150,Allenton,
213,,,,,Hannah,Ferguson,6670697150,Allenton,
214,,,,,Holly,Sanders,0311452249,Edwardsburgh,
214,,,,,Holly,Sanders,0311452249,Edwardsburgh,
215,,,,,Jon,Carey,1957314034,Edwardsburgh,
215,,,,,Jon,Carey,1957314034,Edwardsburgh,
216,,,,,Brenda,Schwartz,4354980339,Smithberg,
216,,,,,Brenda,Schwartz,4354980339,Smithberg,
216,,,,,Emily,Cobb,9570668215,Port Benjaminfurt,
216,,,,,Emily,Cobb,9570668215,Port Benjaminfurt,
217,,,,,Angela,Davis,8478237419,Lake Jamesville,
217,,,,,Angela,Davis,8478237419,Lake Jamesville,
217,,,,,Justin,Pope,9858364271,Robertland,
217,,,,,Justin,Pope,9858364271,Robertland,
219,,,,,Matthew,Ray,0987386567,Veronicaton,
219,,,,,Matthew,Ray,0987386567,Veronicaton,
188,,16,,$5.18,Joy,Soto,,,2022-09-29T17:43:48
195,,,1,$7.27,Melvin,Long,,,2022-10-01T23:10:23
196,,10,,$704.15,Abigail,Williams,,,2022-10-03T10:57:51
198,,,0,"$52,480.88",Michael,Hall,,,2022-10-02T04:34:54
201,,14,,"$2,021.89",Carmen,Flowers,,,2022-09-29T08:21:36
203,,19,,"$1,785.07",Lauren,Schaefer,,,2022-09-28T15:36:36
204,,,0,"$30,202.07",Jill,Scott,,,2022-10-02T17:38:30
205,,10,,$63.33,Linda,Smith,,,2022-09-29T16:42:36
206,,,1,$311.68,Jeff,Brown,,,2022-10-01T05:17:05
209,,,1,$833.39,Karen,Carr,,,2022-10-02T00:34:11
210,,,1,"$73,831.73",Jennifer,Rojas,,,2022-10-03T09:32:10
212,,18,,$310.11,Rebecca,Parker,,,2022-09-30T15:42:09
213,,7,,$496.62,John,Kirby,,,2022-09-30T17:30:49
215,,11,,"$88,685.81",Sydney,Young,,,2022-09-28T22:17:44
215,,,0,"$99,832.19",Jessica,Hammond,,,2022-10-01T18:21:19
217,,7,,$7.41,Joshua,Anthony,,,2022-09-28T06:14:44
218,,20,,"$9,686.16",Sarah,Merritt,,,2022-10-01T18:38:13
219,,,0,$72.37,Shannon,Pierce,,,2022-10-02T23:38:24
220,255,,,$1.57,Gregory,Hanna,6268379314,Melissafurt,2022-10-02 16:10:19
220,255,,,$1.57,Gregory,Hanna,6268379314,Melissafurt,2022-10-02 16:10:19
221,,,,,Lisa,Chase,1553515719,Port Benjaminfurt,
221,,,,,Lisa,Chase,1553515719,Port Benjaminfurt,
224,,,,,Rachel,Walls,2558209839,Brownchester,
224,,,,,Rachel,Walls,2558209839,Brownchester,
224,,,,,Victoria,Thomas,9634927683,Robertland,
224,,,,,Victoria,Thomas,9634927683,Robertland,
226,,,,,Joseph,Mcpherson,3009413995,Port Benjaminfurt,
226,,,,,Joseph,Mcpherson,3009413995,Port Benjaminfurt,
229,,,,,Rachel,Lewis,2276952750,Hicksview,
229,,,,,Rachel,Lewis,2276952750,Hicksview,
230,,,,,John,Singh,4784384705,Port Loriview,
230,,,,,John,Singh,4784384705,Port Loriview,
230,,,,,Zachary,Cross,0824707697,Edwardsburgh,
230,,,,,Zachary,Cross,0824707697,Edwardsburgh,
231,,,,,Joanna,Hudson,3263982138,Port Benjaminfurt,
231,,,,,Joanna,Hudson,3263982138,Port Benjaminfurt,
232,,,,,Robert,Salazar,9669509497,Robertland,
232,,,,,Robert,Salazar,9669509497,Robertland,
236,,,,,Thomas,Dixon,7306024475,Allenton,
236,,,,,Thomas,Dixon,7306024475,Allenton,
237,,,,,Jennifer,Peck,7834833120,Clayview,
237,,,,,Jennifer,Peck,7834833120,Clayview,
238,,,,,Nicole,Johnson,2665273723,Veronicaton,
238,,,,,Nicole,Johnson,2665273723,Veronicaton,
222,,6,,"$91,510.24",Corey,Fritz,,,2022-09-30T22:01:31
227,,5,,$5.43,Julia,Grimes,,,2022-10-02T12:05:15
229,,6,,$443.84,Victoria,Horton,,,2022-09-29T15:30:16
230,,17,,"$83,885.54",Jodi,Myers,,,2022-09-29T22:02:30
231,,16,,"$87,872.78",Brian,Warren,,,2022-10-01T02:59:49
233,,20,,"$9,690.47",Michael,Ellis,,,2022-09-30T16:08:12
237,,,1,$12.67,Thomas,Booker,,,2022-09-30T21:58:34
239,454,,,$8.21,Jennifer,Herrera,1300415237,Allenton,2022-10-01 00:01:59
239,454,,,$8.21,Jennifer,Herrera,1300415237,Allenton,2022-10-01 00:01:59
239,454,,,$8.21,Krista,Lynn,8777530447,Michelleburgh,2022-10-01 00:01:59
239,454,,,$8.21,Krista,Lynn,8777530447,Michelleburgh,2022-10-01 00:01:59
242,,,,,Maria,Hunter,1538815710,Brownchester,
242,,,,,Maria,Hunter,1538815710,Brownchester,
243,,,,,Lorraine,Clark,0950844914,Port Benjaminfurt,
243,,,,,Lorraine,Clark,0950844914,Port Benjaminfurt,
245,,,,,Nicholas,Nelson,0895718896,Averymouth,
245,,,,,Nicholas,Nelson,0895718896,Averymouth,
247,,,,,Christopher,Rivera,0984423599,Lake Karina,
247,,,,,Christopher,Rivera,0984423599,Lake Karina,
247,,,,,Robert,Hall,5718079721,Smithberg,
247,,,,,Robert,Hall,5718079721,Smithberg,
248,,,,,Carrie,Yu,8693494218,Veronicaton,
248,,,,,Carrie,Yu,8693494218,Veronicaton,
249,,,,,Matthew,King,6716621941,Allenton,
249,,,,,Matthew,King,6716621941,Allenton,
250,,,,,Robert,Fischer,5482286876,Brownchester,
250,,,,,Robert,Fischer,5482286876,Brownchester,
252,256,,,$997.43,,,,,2022-09-30 22:13:53
253,,,,,Tim,Walker,6050845465,Hicksview,
253,,,,,Tim,Walker,6050845465,Hicksview,
255,,,,,Katherine,Olson,0249499641,Lake Jamesville,
255,,,,,Katherine,Olson,0249499641,Lake Jamesville,
240,,14,,"$75,181.12",Larry,Mueller,,,2022-09-30T20:15:41
242,,12,,$469.23,Daniel,Carlson,,,2022-09-28T17:51:21
242,,,0,$91.33,Craig,Wheeler,,,2022-10-01T13:16:22
243,,4,,"$2,936.83",Kevin,Ramirez,,,2022-09-29T21:07:33
247,,2,,$97.75,Joshua,Butler,,,2022-09-28T14:40:41
248,,12,,"$4,462.86",Jesse,Pace,,,2022-10-01T18:23:39
249,,5,,"$26,894.90",James,Smith,,,2022-09-28T00:14:01
251,,18,,"$90,721.00",Michael,Conrad,,,2022-10-01T03:43:30
253,,6,,"$8,940.49",Raymond,Peters,,,2022-09-28T00:17:37
256,723,,,$9.11,Gerald,Green,6008549370,Averymouth,2022-10-03 05:04:27
256,723,,,$9.11,Gerald,Green,6008549370,Averymouth,2022-10-03 05:04:27
256,723,,,$9.11,William,Smith,3905287810,Hicksview,2022-10-03 05:04:27
256,723,,,$9.11,William,Smith,3905287810,Hicksview,2022-10-03 05:04:27
257,,,,,Lydia,Powers,6022210261,Erikville,
257,,,,,Lydia,Powers,6022210261,Erikville,
259,,,,,Abigail,Mccullough,1409564929,Lake Jamesville,
259,,,,,Abigail,Mccullough,1409564929,Lake Jamesville,
260,,,,,Renee,Jones,5845117053,Port Loriview,
260,,,,,Renee,Jones,5845117053,Port Loriview,
261,,,,,Jeffrey,Wood,4724350513,Melissafurt,
261,,,,,Jeffrey,Wood,4724350513,Melissafurt,
261,,,,,Tiffany,Brown,9440947134,Port Benjaminfurt,
261,,,,,Tiffany,Brown,9440947134,Port Benjaminfurt,
262,164,,,$64.12,,,,,2022-10-01 21:28:44
263,,,,,Latasha,Barr,0522501780,Michelleburgh,
263,,,,,Latasha,Barr,0522501780,Michelleburgh,
264,,,,,Destiny,Warren,4908914677,Lanefurt,
264,,,,,Destiny,Warren,4908914677,Lanefurt,
264,,,,,Jake,Beasley,6272363962,Averymouth,
264,,,,,Jake,Beasley,6272363962,Averymouth,
265,,,,,Bryan,Ray,2361015702,Melissafurt,
265,,,,,Bryan,Ray,2361015702,Melissafurt,
265,,,,,Ruben,Bailey,1960702777,Lake Jamesville,
265,,,,,Ruben,Bailey,1960702777,Lake Jamesville,
266,,,,,John,Villarreal,4300736059,Hicksview,
266,,,,,John,Villarreal,4300736059,Hicksview,
267,,,,,Heather,Padilla,1209932495,Allenton,
267,,,,,Heather,Padilla,1209932495,Allenton,
268,,,,,Maurice,Mcclure,0575298987,New Marthaborough,
268,,,,,Maurice,Mcclure,0575298987,New Marthaborough,
269,,,,,David,Wong,9145580018,Robertland,
269,,,,,David,Wong,9145580018,Robertland,
271,,,,,Andrew,Garza,6226391849,Hicksview,
271,,,,,Andrew,Garza,6226391849,Hicksview,
271,,,,,Lydia,Ibarra,3758781150,Smithberg,
271,,,,,Lydia,Ibarra,3758781150,Smithberg,
271,,,,,Zachary,Williams,7752553407,Clayview,
271,,,,,Zachary,Williams,7752553407,Clayview,
272,,,,,Ashley,Dean,5879447231,Lake Karina,
272,,,,,Ashley,Dean,5879447231,Lake Karina,
273,,,,,Caitlin,Solis,7367838562,Allenton,
273,,,,,Caitlin,Solis,7367838562,Allenton,
274,,,,,Christina,Lawrence,1503664345,Robertland,
274,,,,,Christina,Lawrence,1503664345,Robertland,
274,,,,,Jason,Jacobs,0283567665,Port Benjaminfurt,
274,,,,,Jason,Jacobs,0283567665,Port Benjaminfurt,
276,,,,,Curtis,Schmidt,7941219637,Robertland,
276,,,,,Curtis,Schmidt,7941219637,Robertland,
276,,,,,Jason,Richmond,3754096882,West Nichole,
276,,,,,Jason,Richmond,3754096882,West Nichole,
277,,,,,Derek,Hall,6151702764,Veronicaton,
277,,,,,Derek,Hall,6151702764,Veronicaton,
279,,,,,Jennifer,Page,0276317190,Hicksview,
279,,,,,Jennifer,Page,0276317190,Hicksview,
257,,,1,$9.50,Kyle,Norris,,,2022-10-02T02:39:59
258,,,1,$31.80,Jennifer,Moses,,,2022-10-02T07:53:43
258,,14,,"$9,656.79",Brian,Martin,,,2022-09-28T02:51:36
260,,15,,$16.71,Tammy,Green,,,2022-09-30T05:01:34
261,,,1,$826.70,James,Byrd,,,2022-10-01T11:52:40
266,,12,,"$1,636.67",Natalie,Boyd,,,2022-10-03T07:24:49
267,,2,,"$29,715.66",Kyle,White,,,2022-10-01T09:07:45
274,,1,,$90.76,Lisa,Miller,,,2022-10-03T01:29:12
275,,15,,"$42,120.06",Carolyn,Gilmore,,,2022-09-29T11:45:34
277,,18,,$88.26,Andrew,Nichols,,,2022-10-01T02:19:38
278,,19,,"$9,395.55",Carrie,Ross,,,2022-09-29T20:52:36
279,,10,,$34.33,Sarah,Bush,,,2022-09-29T12:49:31
280,,4,,$0.21,Gary,Payne,,,2022-10-02T22:25:49
281,,19,,"$4,073.66",April,Brown,,,2022-10-02T03:11:30
281,,8,,$482.91,Andrea,Lambert,,,2022-09-30T12:12:40
282,642,,,"$1,726.14",Annette,Campbell,1957529883,Edwardsburgh,2022-10-02 02:01:30
282,642,,,"$1,726.14",Annette,Campbell,1957529883,Edwardsburgh,2022-10-02 02:01:30
282,642,,,"$1,726.14",Jacqueline,Dennis,5326574952,Robertland,2022-10-02 02:01:30
282,642,,,"$1,726.14",Jacqueline,Dennis,5326574952,Robertland,2022-10-02 02:01:30
282,642,,,"$1,726.14",Matthew,Cooper,4300646799,Clayview,2022-10-02 02:01:30
282,642,,,"$1,726.14",Matthew,Cooper,4300646799,Clayview,2022-10-02 02:01:30
283,,,,,Karen,Erickson,5937033362,Michelleburgh,
283,,,,,Karen,Erickson,5937033362,Michelleburgh,
284,,,,,Kimberly,Rios,4440698330,Averymouth,
284,,,,,Kimberly,Rios,4440698330,Averymouth,
285,,,,,Amber,Wilcox,9316349007,Veronicaton,
285,,,,,Amber,Wilcox,9316349007,Veronicaton,
285,,,,,Brianna,Fuentes,4100485582,Hicksview,
285,,,,,Brianna,Fuentes,4100485582,Hicksview,
286,,,,,Stephanie,Miller,0757211465,Edwardsburgh,
286,,,,,Stephanie,Miller,0757211465,Edwardsburgh,
287,,,,,Christopher,Potter,5408271861,Robertland,
287,,,,,Christopher,Potter,5408271861,Robertland,
288,,,,,Samantha,Flores,7615696736,Allenton,
288,,,,,Samantha,Flores,7615696736,Allenton,
289,,,,,Chelsea,Walton,0774075775,New Marthaborough,
289,,,,,Chelsea,Walton,0774075775,New Marthaborough,
289,,,,,Joseph,Butler,8922811306,Erikville,
289,,,,,Joseph,Butler,8922811306,Erikville,
289,,,,,Lisa,Bennett,0378484588,Veronicaton,
289,,,,,Lisa,Bennett,0378484588,Veronicaton,
290,,,,,Blake,Guerrero,9094289478,Lanefurt,
290,,,,,Blake,Guerrero,9094289478,Lanefurt,
291,,,,,Kelly,Baker,7834530829,Averymouth,
291,,,,,Kelly,Baker,7834530829,Averymouth,
291,,,,,Yvonne,Miles,1944254819,Brownchester,
291,,,,,Yvonne,Miles,1944254819,Brownchester,
292,,,,,Dana,Jones,5292105383,Hicksview,
292,,,,,Dana,Jones,5292105383,Hicksview,
293,,,,,Victoria,Cunningham,6009186451,Edwardsburgh,
293,,,,,Victoria,Cunningham,6009186451,Edwardsburgh,
294,,,,,Christopher,Ward,3242617036,West Nichole,
294,,,,,Christopher,Ward,3242617036,West Nichole,
295,,,,,Brenda,Lane,1696323770,Veronicaton,
295,,,,,Brenda,Lane,1696323770,Veronicaton,
296,,,,,Andrea,Black,1540571363,Averymouth,
296,,,,,Andrea,Black,1540571363,Averymouth,
296,,,,,Charles,Choi,8133725227,Michelleburgh,
296,,,,,Charles,Choi,8133725227,Michelleburgh,
297,,,,,Dustin,Myers,8072406290,Smithberg,
297,,,,,Dustin,Myers,8072406290,Smithberg,
298,,,,,Joseph,Waters,0370807775,Clayview,
298,,,,,Joseph,Waters,0370807775,Clayview,
299,,,,,Amy,Lyons,6091623213,Port Benjaminfurt,
299,,,,,Amy,Lyons,6091623213,Port Benjaminfurt,
300,,,,,Tammy,Mueller,6239745940,Lake Jamesville,
300,,,,,Tammy,Mueller,6239745940,Lake Jamesville,
301,,,,,Dean,Wright,0323999226,Lake Karina,
301,,,,,Dean,Wright,0323999226,Lake Karina,
305,,,,,Christine,Key,2171577382,Smithberg,
305,,,,,Christine,Key,2171577382,Smithberg,
307,,,,,Andrew,Ramsey,3695714592,Lanefurt,
307,,,,,Andrew,Ramsey,3695714592,Lanefurt,
307,,,,,Gabriel,Sanchez,9309823492,Brownchester,
307,,,,,Gabriel,Sanchez,9309823492,Brownchester,
308,,,,,Mathew,Carpenter,5482093636,West Nichole,
308,,,,,Mathew,Carpenter,5482093636,West Nichole,
308,,,,,Ryan,Hicks,2535887764,Lake Jamesville,
308,,,,,Ryan,Hicks,2535887764,Lake Jamesville,
311,,,,,Carla,Boone,4892036874,West Nichole,
311,,,,,Carla,Boone,4892036874,West Nichole,
311,,,,,Daniel,Moreno,4547709308,Lake Jamesville,
311,,,,,Daniel,Moreno,4547709308,Lake Jamesville,
311,,,,,Laura,Wilson,1179750058,Port Loriview,
311,,,,,Laura,Wilson,1179750058,Port Loriview,
312,,,,,Louis,Montoya,6685890498,Lanefurt,
312,,,,,Louis,Montoya,6685890498,Lanefurt,
312,,,,,Tiffany,Sanchez,3307408430,Erikville,
312,,,,,Tiffany,Sanchez,3307408430,Erikville,
313,,,,,Amber,Allen,6539559272,New Marthaborough,
313,,,,,Amber,Allen,6539559272,New Marthaborough,
285,,1,,"$46,106.41",Michael,Murphy,,,2022-09-28T22:03:14
286,,,1,"$59,276.31",Sarah,Cochran,,,2022-10-02T13:06:59
291,,1,,$451.81,Amy,Gonzales,,,2022-09-28T12:45:36
292,,5,,"$2,527.82",Dominique,Martin,,,2022-09-29T16:48:12
293,,4,,"$7,654.48",Catherine,Smith,,,2022-09-28T02:27:07
293,,16,,$71.47,Jessica,Smith,,,2022-09-29T14:46:17
294,,2,,$6.20,Julie,Reeves,,,2022-09-30T22:48:26
296,,,0,$85.14,Angela,Smith,,,2022-10-01T10:54:05
296,,6,,$875.12,Michael,Roach,,,2022-09-30T15:45:52
298,,14,,"$7,747.67",Richard,Vega,,,2022-09-29T18:50:27
299,,10,,$683.86,Lauren,Holloway,,,2022-09-30T06:39:31
300,,4,,$2.17,Michael,Butler,,,2022-09-29T13:55:57
301,,1,,$39.04,Nicole,Elliott,,,2022-09-29T00:54:06
302,,19,,$6.03,Justin,Martin,,,2022-09-28T07:09:16
304,,,0,"$9,728.49",John,Conley,,,2022-10-02T10:37:54
305,,,1,$988.91,Jeanne,Franklin,,,2022-10-02T02:03:08
307,,18,,$73.22,James,Johnson,,,2022-09-30T22:09:01
307,,11,,$905.44,Lawrence,Perez,,,2022-09-29T16:46:26
312,,2,,$7.40,James,Sexton,,,2022-10-02T14:04:36
315,868,,,"$77,064.10",Jennifer,Smith,5847004104,Averymouth,2022-10-02 11:56:35
315,868,,,"$77,064.10",Jennifer,Smith,5847004104,Averymouth,2022-10-02 11:56:35
316,,,,,Ronald,Martinez,0420878559,Averymouth,
316,,,,,Ronald,Martinez,0420878559,Averymouth,
317,,,,,Jose,Clayton,6194042661,Port Loriview,
317,,,,,Jose,Clayton,6194042661,Port Loriview,
318,,,,,Jessica,Brown,7113619485,New Marthaborough,
318,,,,,Jessica,Brown,7113619485,New Marthaborough,
319,,,,,Valerie,Harper,1601056191,Veronicaton,
319,,,,,Valerie,Harper,1601056191,Veronicaton,
320,,,,,Benjamin,Smith,8495968581,Veronicaton,
320,,,,,Benjamin,Smith,8495968581,Veronicaton,
320,,,,,Jamie,Thomas,2163465089,Clayview,
320,,,,,Jamie,Thomas,2163465089,Clayview,
321,,,,,Marilyn,Chase,1295638966,Michelleburgh,
321,,,,,Marilyn,Chase,1295638966,Michelleburgh,
322,,,,,Elizabeth,Stewart,3229025035,Port Benjaminfurt,
322,,,,,Elizabeth,Stewart,3229025035,Port Benjaminfurt,
324,,,,,Christina,Smith,2002872887,Lanefurt,
324,,,,,Christina,Smith,2002872887,Lanefurt,
326,,,,,William,Moore,7454443206,Grahamstad,
326,,,,,William,Moore,7454443206,Grahamstad,
327,,,,,Wayne,Jones,6358711945,Allenton,
327,,,,,Wayne,Jones,6358711945,Allenton,
328,,,,,Adam,Nelson,2247740770,Smithberg,
328,,,,,Adam,Nelson,2247740770,Smithberg,
328,,,,,Paul,Dixon,6975605013,Erikville,
328,,,,,Paul,Dixon,6975605013,Erikville,
317,,,1,$424.65,James,Galvan,,,2022-10-02T23:25:25
322,,,1,"$7,099.22",Nathan,White,,,2022-10-03T01:12:04
327,,3,,"$7,308.25",Kara,Andrews,,,2022-10-03T03:46:53
329,834,,,"$7,946.15",David,Garcia,1431615371,Robertland,2022-10-03 07:04:41
329,834,,,"$7,946.15",David,Garcia,1431615371,Robertland,2022-10-03 07:04:41
329,834,,,"$7,946.15",Lauren,Good,9951515735,Port Benjaminfurt,2022-10-03 07:04:41
329,834,,,"$7,946.15",Lauren,Good,9951515735,Port Benjaminfurt,2022-10-03 07:04:41
335,,,,,Tina,Williams,6205739723,Hicksview,
335,,,,,Tina,Williams,6205739723,Hicksview,
336,872,,,$284.32,,,,,2022-10-01 20:19:46
338,,,,,Robert,Moody,9844073041,Averymouth,
338,,,,,Robert,Moody,9844073041,Averymouth,
338,,,,,Shawn,Bush,1090642607,Grahamstad,
338,,,,,Shawn,Bush,1090642607,Grahamstad,
339,,,,,Stanley,Scott,6096214992,Smithberg,
339,,,,,Stanley,Scott,6096214992,Smithberg,
340,,,,,Patrick,Snyder,3086514664,Smithberg,
340,,,,,Patrick,Snyder,3086514664,Smithberg,
341,20,,,"$8,359.39",,,,,2022-10-01 03:59:32
342,,,,,Allison,West,3333834031,Grahamstad,
342,,,,,Allison,West,3333834031,Grahamstad,
330,,9,,$14.96,Sharon,Duncan,,,2022-09-30T05:02:15
330,,1,,$690.87,Juan,Bell,,,2022-10-02T05:16:47
332,,7,,"$6,492.25",James,Norman,,,2022-10-01T16:06:19
338,,15,,$34.65,Katherine,Kelly,,,2022-10-01T08:28:11
339,,8,,$58.46,Morgan,Jones,,,2022-09-29T07:26:31
340,,14,,$69.59,Sarah,Haley,,,2022-09-29T13:59:46
343,158,,,"$13,758.82",Ivan,Harding,3854967482,Veronicaton,2022-10-01 21:12:40
343,158,,,"$13,758.82",Ivan,Harding,3854967482,Veronicaton,2022-10-01 21:12:40
344,,,,,Michael,Gonzales,9171578168,Smithberg,
344,,,,,Michael,Gonzales,9171578168,Smithberg,
345,,,,,Kenneth,Rose,5541422931,Clayview,
345,,,,,Kenneth,Rose,5541422931,Clayview,
346,356,,,$55.58,,,,,2022-10-01 03:32:24
347,,,,,Gregory,Price,3464754166,Allenton,
347,,,,,Gregory,Price,3464754166,Allenton,
347,,,,,Pamela,Anthony,5348802809,Hicksview,
347,,,,,Pamela,Anthony,5348802809,Hicksview,
347,,,,,Richard,Benton,3288500859,Veronicaton,
347,,,,,Richard,Benton,3288500859,Veronicaton,
350,,,,,James,Atkinson,3834372873,Erikville,
350,,,,,James,Atkinson,3834372873,Erikville,
351,,,,,Melanie,Jarvis,8809224818,Grahamstad,
351,,,,,Melanie,Jarvis,8809224818,Grahamstad,
354,,,,,Ashley,Garza,4103020504,Brownchester,
354,,,,,Ashley,Garza,4103020504,Brownchester,
354,,,,,Dana,Smith,7626397096,Allenton,
354,,,,,Dana,Smith,7626397096,Allenton,
355,,,,,Steven,Patel,6584601884,Allenton,
355,,,,,Steven,Patel,6584601884,Allenton,
356,,,,,Elizabeth,Lopez,9359137122,Allenton,
356,,,,,Elizabeth,Lopez,9359137122,Allenton,
357,,,,,Lance,Wood,1987007366,Michelleburgh,
357,,,,,Lance,Wood,1987007366,Michelleburgh,
357,,,,,Sara,Johnston,6534953366,Lanefurt,
357,,,,,Sara,Johnston,6534953366,Lanefurt,
358,,,,,Alicia,Phillips,5820021475,Lake Karina,
358,,,,,Alicia,Phillips,5820021475,Lake Karina,
358,,,,,Christopher,Miller,3259236846,Port Loriview,
358,,,,,Christopher,Miller,3259236846,Port Loriview,
359,,,,,Jim,Gross,3516409541,Erikville,
359,,,,,Jim,Gross,3516409541,Erikville,
360,,,,,Keith,Hernandez,5754473643,Robertland,
360,,,,,Keith,Hernandez,5754473643,Robertland,
361,,,,,Paul,Long,5790651285,Robertland,
361,,,,,Paul,Long,5790651285,Robertland,
362,,,,,Charles,Kane,4687690965,Lake Karina,
362,,,,,Charles,Kane,4687690965,Lake Karina,
363,,,,,Heather,Schwartz,6506903241,Clayview,
363,,,,,Heather,Schwartz,6506903241,Clayview,
364,,,,,Cory,Brown,4942037220,Allenton,
364,,,,,Cory,Brown,4942037220,Allenton,
365,,,,,Beth,Osborne,4971561650,Averymouth,
365,,,,,Beth,Osborne,4971561650,Averymouth,
365,,,,,James,Jackson,7401993825,Grahamstad,
365,,,,,James,Jackson,7401993825,Grahamstad,
366,,,,,Rebecca,Carr,8207189251,Port Benjaminfurt,
366,,,,,Rebecca,Carr,8207189251,Port Benjaminfurt,
367,806,,,$8.99,,,,,2022-10-03 03:44:49
368,,,,,Jamie,Hurst,8139142975,Michelleburgh,
368,,,,,Jamie,Hurst,8139142975,Michelleburgh,
369,,,,,Damon,Young,6606767829,Lanefurt,
369,,,,,Damon,Young,6606767829,Lanefurt,
369,,,,,Dominique,Miller,7346195587,Erikville,
369,,,,,Dominique,Miller,7346195587,Erikville,
369,,,,,Dustin,Little,1347913601,Lake Karina,
369,,,,,Dustin,Little,1347913601,Lake Karina,
371,,,,,Nicole,Kane,9661077034,Robertland,
371,,,,,Nicole,Kane,9661077034,Robertland,
372,,,,,Christopher,Cooper,1177614028,Lake Jamesville,
372,,,,,Christopher,Cooper,1177614028,Lake Jamesville,
372,,,,,Jessica,Hall,8573250197,Port Benjaminfurt,
372,,,,,Jessica,Hall,8573250197,Port Benjaminfurt,
372,,,,,Kevin,Parks,0137713202,Grahamstad,
372,,,,,Kevin,Parks,0137713202,Grahamstad,
373,162,,,$7.45,,,,,2022-10-02 18:59:57
375,,,,,Veronica,Smith,2844569640,Clayview,
375,,,,,Veronica,Smith,2844569640,Clayview,
376,,,,,Connor,Blankenship,9851648729,Lake Jamesville,
376,,,,,Connor,Blankenship,9851648729,Lake Jamesville,
377,,,,,Brenda,Smith,8999432374,Hicksview,
377,,,,,Brenda,Smith,8999432374,Hicksview,
378,,,,,Amy,Montgomery,4041959947,Brownchester,
378,,,,,Amy,Montgomery,4041959947,Brownchester,
378,,,,,Angela,Doyle,0766074712,Averymouth,
378,,,,,Angela,Doyle,0766074712,Averymouth,
380,,,,,Tyler,Norton,4864954492,Averymouth,
380,,,,,Tyler,Norton,4864954492,Averymouth,
382,,,,,Scott,Everett,8651977641,Clayview,
382,,,,,Scott,Everett,8651977641,Clayview,
382,,,,,Travis,Perez,9281775144,Edwardsburgh,
382,,,,,Travis,Perez,9281775144,Edwardsburgh,
383,,,,,Christopher,Ferguson,7517371841,Brownchester,
383,,,,,Christopher,Ferguson,7517371841,Brownchester,
386,,,,,Randy,Lopez,0348467477,Port Benjaminfurt,
386,,,,,Randy,Lopez,0348467477,Port Benjaminfurt,
387,,,,,Ryan,Mata,6713220633,New Marthaborough,
387,,,,,Ryan,Mata,6713220633,New Marthaborough,
388,,,,,Christopher,Nguyen,3854784404,Averymouth,
388,,,,,Christopher,Nguyen,3854784404,Averymouth,
389,,,,,Kimberly,Butler,7456486248,Grahamstad,
